date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:49:32	110/110	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:32	111/111	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:32	105/105	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:32	120/120	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:32	4369/4369	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:32	4369/4369	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:33	119/119	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:49:33	32025/32025	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Mar%202022%2019:49:35%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/null	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/null.4f.delayed	(from https://www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/scroll_to_top.css?r9ka0f)
12:50:35	4369/4369	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:50:35	4369/4369	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:50:35	4369/4369	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:50:36	180/180	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://www.calstatela.edu/sites/all/modules/contrib/jquery_update/replace/ui/themes/base/minified/jquery.ui.theme.min.css?r9ka0f)
12:51:38	349/349	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/custom/csula_menu/images/mobile-menu-arrows.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/custom/csula_menu/images/mobile-menu-arrows.png	(from https://www.calstatela.edu/sites/all/modules/custom/csula_menu/css/csula_menu.css?r9ka0f)
12:51:38	118/118	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/arrow-asc.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/arrow-asc.png	(from https://www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/menu_attach_block.css?r9ka0f)
12:51:38	355/355	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/up-arrow.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/up-arrow.png	(from https://www.calstatela.edu/sites/all/modules/contrib/scroll_to_top/scroll_to_top.css?r9ka0f)
12:51:39	6567/6567	U-----	200	untouched ('')	image/gif	date:Mon,%2025%20Jan%202021%2008:29:49%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_loading.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_loading.gif	(from https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f)
12:51:40	118/118	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/arrow-desc.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/arrow-desc.png	(from https://www.calstatela.edu/sites/all/modules/contrib/menu_attach_block/menu_attach_block.css?r9ka0f)
12:52:40	1362/1362	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_sprite.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_sprite.png	(from https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f)
12:52:41	2196/2196	U-----	200	untouched ('')	image/gif	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/modules/contrib/ctools/images/status-active.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/modules/contrib/ctools/images/status-active.gif	(from https://www.calstatela.edu/sites/all/modules/contrib/ctools/css/ctools.css?r9ka0f)
12:52:41	43/43	U-----	200	untouched ('')	image/gif	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/blank.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/blank.gif	(from https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f)
12:52:41	1003/1003	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:49%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_overlay.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_overlay.png	(from https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f)
12:52:42	6553/6553	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_sprite@2x.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_sprite@2x.png	(from https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f)
12:52:42	13984/13984	U-----	200	untouched ('')	image/gif	date:Mon,%2025%20Jan%202021%2007:17:50%20GMT	https://www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_loading@2x.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/libraries/fancybox/source/fancybox_loading@2x.gif	(from https://www.calstatela.edu/sites/all/libraries/fancybox/source/jquery.fancybox.css?r9ka0f)
12:52:42	1640/1640	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndSlideBttns.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndSlideBttns.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:42	284/284	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndYellowArrow.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndYellowArrow.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:42	3474/3474	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/BkgrndSliderPagerBttns.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/BkgrndSliderPagerBttns.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:42	126/126	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/menu-leaf.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/menu-leaf.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:42	49267/49267	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkg-caption.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkg-caption.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:42	289120/289120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/admfin/admfin-bg.jpg	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/admfin/admfin-bg.jpg	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:43	11014/11014	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Mar%202022%2019:52:45%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/housing_files/pdf-icon.jpg	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/housing_files/pdf-icon.jpg	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:43	105/105	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/menu-collapsed.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/menu-collapsed.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:43	535/535	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndArrowOrange.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndArrowOrange.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2019:52:46%20GMT	http://www.calstatela.edu/images/web/note.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/images/web/note.gif	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2019:52:47%20GMT	http://www.calstatela.edu/images/web/pdficon.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/images/web/pdficon.gif	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:45	325183/325183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2003:03:13%20GMT	https://www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/images/jo_in_kang_image_20220315.jpeg	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/images/jo_in_kang_image_20220315.jpg	(from https://www.calstatela.edu/centers/hipic/people)
12:52:45	284/284	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndBulletArrow.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndBulletArrow.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2019:52:48%20GMT	http://www.calstatela.edu/Common_Files/images/gradient.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/Common_Files/images/gradient.gif	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2019:52:48%20GMT	http://www.calstatela.edu/images/web/extl.gif	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/images/web/extl.gif	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	106/106	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/menu-expanded.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/menu-expanded.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	309211/309211	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2002:05:26%20GMT	https://www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/people/savitay.jpg	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/people/savitay.jpg	(from https://www.calstatela.edu/centers/hipic/people)
12:52:47	8645/8645	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/ui-icons_fff_256x240.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/ui-icons_fff_256x240.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	123123/123123	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Jul%202021%2002:05:38%20GMT	https://www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/people/102.jaehoonlee2.jpg	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/people/102.jaehoonlee2.jpg	(from https://www.calstatela.edu/centers/hipic/people)
12:52:47	364/364	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndSingleArrowOrange.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndSingleArrowOrange.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	2387/2387	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/leftright_arrows.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/leftright_arrows.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:47	175572/175572	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jun%202021%2007:30:28%20GMT	https://www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/images/samyuktha_photo.jpg	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/default/files/groups/High%20Performance%20Information%20Computing%20Center%20(HiPIC)/images/samyuktha_photo.jpg	(from https://www.calstatela.edu/centers/hipic/people)
12:52:48	11057/11057	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Mar%202022%2019:52:50%20GMT	https://www.calstatela.edu/centers/hipic/%22https://www.calstatela.edu/sites/all/libraries/ckeditor/plugins/link/images/anchor.png?t=D08E%22	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/_https_/www.calstatela.edu/sites/all/libraries/ckeditor/plugins/link/images/anchor8933.png	(from https://www.calstatela.edu/centers/hipic/people)
12:52:48	375/375	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndNewsArrows.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndNewsArrows.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:52:49	11056/11056	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Mar%202022%2019:52:50%20GMT	https://www.calstatela.edu/centers/hipic/%22http://www.calstatela.edu/sites/all/libraries/ckeditor/plugins/link/images/anchor.png?t=D08E%22	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/centers/hipic/_http_/www.calstatela.edu/sites/all/libraries/ckeditor/plugins/link/images/anchor8933.png	(from https://www.calstatela.edu/centers/hipic/people)
12:53:51	353/353	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndRightArrowOrange.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndRightArrowOrange.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:53:51	342/342	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndDownArrow.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndDownArrow.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:53:51	350/350	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndRightArrowLightGrey.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndRightArrowLightGrey.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:53:51	351/351	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndRightArrowDarkGrey.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndRightArrowDarkGrey.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:53:51	270/270	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2008:29:50%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndGreyArrow.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/bkgrndGreyArrow.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:53:51	1183/1183	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2007:17:51%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/upcomingEventsArroww.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/upcomingEventsArroww.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
12:53:51	563/563	U-----	200	untouched ('')	image/png	date:Mon,%2025%20Jan%202021%2011:18:05%20GMT	https://www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/upcomingEventsArrow.png	D:/isAppsE/calStateLA/dataJ/bigData/materials/bigdai/www.calstatela.edu/sites/all/themes/custom/csula_partial_theme/images/upcomingEventsArrow.png	(from https://www.calstatela.edu/sites/default/files/less/styles.r1J9bUrRj_i9RVcJJA5WBKijRacjvCR9JkbyC2chEpA.css?r9ka0f)
